id,section,word,correctAnswer,wrong1,wrong2,wrong3,points,explanation
324,22,signal,signalの意味,発生,neglectの意味,obesityの意味,1,Section 22 vocabulary
325,22,compound,compoundの意味,頼る,西洋の,哲学,1,Section 22 vocabulary
326,22,hybrid,hybridの意味,dawnの意味,安全な・確保する,輸出する,1,Section 22 vocabulary
327,22,permit,許可する,conflictの意味,interfereの意味,notionの意味,1,Section 22 vocabulary
328,22,burn,燃える,進んで?する,注意深く,その間,1,Section 22 vocabulary
329,22,political,政治の,laborの意味,convertの意味,authenticの意味,1,Section 22 vocabulary
330,22,excellent,すばらしい,共通の,assignの意味,pillowの意味,1,Section 22 vocabulary
331,22,detect,detectの意味,accompanyの意味,生命の/重要な,不安な,1,Section 22 vocabulary
332,22,oppose,opposeの意味,accumulateの意味,shelterの意味,discloseの意味,1,Section 22 vocabulary
333,22,sensitive,sensitiveの意味,芸術家,confineの意味,バイリンガル,1,Section 22 vocabulary
334,23,bridge,橋,disciplineの意味,輸送する,pajamasの意味,1,Section 23 vocabulary
335,23,construct,建設する,期待する,準備する,replyの意味,1,Section 23 vocabulary
336,23,alternative,alternativeの意味,unlikelyの意味,moodの意味,真実,1,Section 23 vocabulary
337,23,govern,支配する,guidelineの意味,conceiveの意味,moodの意味,1,Section 23 vocabulary
338,23,process,processの意味,knightの意味,perspectiveの意味,災害,1,Section 23 vocabulary
339,23,perspective,perspectiveの意味,machineの意味,hopefulの意味,humbleの意味,1,Section 23 vocabulary
340,23,significant,重要な,アルコール,革,familyの意味,1,Section 23 vocabulary
341,23,data,dataの意味,言葉の,深い悲しみ,個人的な,1,Section 23 vocabulary
342,23,output,outputの意味,固定観念,説明する,出席する,1,Section 23 vocabulary
343,23,command,commandの意味,証明する,soldierの意味,plagueの意味,1,Section 23 vocabulary
344,24,collective,collectiveの意味,medievalの意味,tackleの意味,insuranceの意味,1,Section 24 vocabulary
345,24,adjacent,adjacentの意味,figureの意味,commandの意味,西洋の,1,Section 24 vocabulary
346,24,adopt,採用する,symbolicの意味,その間に,firmの意味,1,Section 24 vocabulary
347,24,adjust,調整する,記録する,impressionの意味,workforceの意味,1,Section 24 vocabulary
348,24,owner,ownerの意味,幻想,維持する,calculationの意味,1,Section 24 vocabulary
349,24,monopoly,monopolyの意味,公の/一般の人,青年期の,発見する,1,Section 24 vocabulary
350,24,impulse,impulseの意味,epidemicの意味,よく知っている,outstandingの意味,1,Section 24 vocabulary
351,24,next,nextの意味,forkの意味,diabetesの意味,brieflyの意味,1,Section 24 vocabulary
352,24,adapt,適応する,通訳する/解釈する,illustrationの意味,微小な・分,1,Section 24 vocabulary
353,24,object,objectの意味,叫ぶ,一般的な,brieflyの意味,1,Section 24 vocabulary
354,25,focus,focusの意味,talentの意味,levelの意味,damageの意味,1,Section 25 vocabulary
355,25,stability,stabilityの意味,presentの意味,問題・物質,休む・残り,1,Section 25 vocabulary
356,25,detail,detailの意味,neglectの意味,財政の,overworkの意味,1,Section 25 vocabulary
357,25,criterion,criterionの意味,バイリンガル,鋭い,issueの意味,1,Section 25 vocabulary
358,25,basis,基礎,上げる・育てる,symbolicの意味,empathyの意味,1,Section 25 vocabulary
359,25,independent,independentの意味,振る舞う,能力,輸送する,1,Section 25 vocabulary
360,25,loose,ゆるい,現代の,ritualの意味,distinctionの意味,1,Section 25 vocabulary
361,25,conservation,保護,時々,highlightの意味,成績/等級,1,Section 25 vocabulary
362,26,theory,theoryの意味,easeの意味,longevityの意味,大気,1,Section 26 vocabulary
363,26,assume,assumeの意味,feedingの意味,reviveの意味,集中する,1,Section 26 vocabulary
364,26,judge,裁判官,laborの意味,かなり,discloseの意味,1,Section 26 vocabulary
365,26,series,seriesの意味,住む,味,geniusの意味,1,Section 26 vocabulary
366,26,sequence,sequenceの意味,ウイルス,afterwardsの意味,深く,1,Section 26 vocabulary
367,26,livelihood,livelihoodの意味,remedyの意味,cycleの意味,延期する,1,Section 26 vocabulary
368,26,license,免許,lengthの意味,economicalの意味,候補者,1,Section 26 vocabulary
369,26,worth,worthの意味,mendの意味,罰する,原因,1,Section 26 vocabulary
370,27,gradually,graduallyの意味,literallyの意味,固定観念,予約する,1,Section 27 vocabulary
371,27,decline,declineの意味,生み出す,細胞,imagineの意味,1,Section 27 vocabulary
372,27,rational,rationalの意味,rapidの意味,生命の/重要な,あえて〜する,1,Section 27 vocabulary
373,27,civilization,文明,relieveの意味,massageの意味,ゆるい,1,Section 27 vocabulary
374,27,educational,educationalの意味,保護する,一体にする,前の,1,Section 27 vocabulary
375,27,discipline,disciplineの意味,準備する,結びつける,possiblyの意味,1,Section 27 vocabulary
376,27,grade,成績/等級,現在の,政治の,振る舞う,1,Section 27 vocabulary
377,27,clone,cloneの意味,一晩中,ユーモア,ゆるい,1,Section 27 vocabulary
378,27,adventure,adventureの意味,明白な/質素な,germの意味,rebelの意味,1,Section 27 vocabulary
379,27,figure,figureの意味,processの意味,整える,sanctuaryの意味,1,Section 27 vocabulary
380,27,soldier,soldierの意味,眉,臓器,子孫,1,Section 27 vocabulary
381,28,slide,slideの意味,mediterraneanの意味,misunderstandingの意味,sailの意味,1,Section 28 vocabulary
382,28,material,材料,あいまいな,地球規模の,信用・功績,1,Section 28 vocabulary
383,28,foundation,foundationの意味,calculationの意味,imaginaryの意味,permanentlyの意味,1,Section 28 vocabulary
384,28,infrastructure,infrastructureの意味,役に立つ,frequentの意味,adjustmentの意味,1,Section 28 vocabulary
385,28,enhance,enhanceの意味,essentiallyの意味,milestoneの意味,levelの意味,1,Section 28 vocabulary
386,28,boost,boostの意味,employmentの意味,政治の,普通の,1,Section 28 vocabulary
387,28,reinforce,reinforceの意味,clinicianの意味,rigidの意味,inhabitの意味,1,Section 28 vocabulary
388,28,prediction,predictionの意味,schemeの意味,limitationの意味,conceptの意味,1,Section 28 vocabulary
389,28,conflict,conflictの意味,rebelの意味,slotの意味,方法,1,Section 28 vocabulary
390,29,intellectual,intellectualの意味,他の場所で,clayの意味,苦しむ,1,Section 29 vocabulary
391,29,literally,literallyの意味,祖先,congressionの意味,verticalの意味,1,Section 29 vocabulary
392,29,literary,literaryの意味,economicsの意味,rangeの意味,建造物/構造,1,Section 29 vocabulary
393,29,theory,theoryの意味,災害,overlookの意味,primitiveの意味,1,Section 29 vocabulary
394,29,weight,weightの意味,問題,逃れる,arrayの意味,1,Section 29 vocabulary
395,29,iron,ironの意味,乗客,証拠,心配・関係する,1,Section 29 vocabulary
396,29,outweigh,outweighの意味,定義,discriminateの意味,encloseの意味,1,Section 29 vocabulary
397,29,obesity,obesityの意味,証明する,difficultの意味,expeditionの意味,1,Section 29 vocabulary
398,30,benefit,利益,採用する,independentの意味,茎・由来する,1,Section 30 vocabulary
399,30,available,availableの意味,boostの意味,誕生,humbleの意味,1,Section 30 vocabulary
400,30,concentrate,集中する,moodの意味,分類する,replyの意味,1,Section 30 vocabulary
401,30,valuable,valuableの意味,一般的な,possiblyの意味,designationの意味,1,Section 30 vocabulary
402,30,designation,designationの意味,結合する,equivalentの意味,特別な,1,Section 30 vocabulary
403,30,discriminate,discriminateの意味,費やす,familyの意味,隠れる/隠す,1,Section 30 vocabulary
404,30,desirable,desirableの意味,表,missionaryの意味,accomplishmentの意味,1,Section 30 vocabulary
405,31,hydrogen,hydrogenの意味,balanceの意味,終わり,特定の,1,Section 31 vocabulary
406,31,block,blockの意味,attachの意味,雌の・女性の,portrayの意味,1,Section 31 vocabulary
407,31,grid,gridの意味,宮殿,brilliantの意味,追加,1,Section 31 vocabulary
408,31,matter,問題・物質,細い,予約する,考える,1,Section 31 vocabulary
409,31,radiation,放射線,においがする,freedomの意味,古代の,1,Section 31 vocabulary
410,31,fuel,燃料,accumulateの意味,attachの意味,closeの意味,1,Section 31 vocabulary
411,31,fossil,化石,嫌う,部分的な,processの意味,1,Section 31 vocabulary
412,31,evolve,進化する,何もない,toolの意味,collectiveの意味,1,Section 31 vocabulary
413,31,undergraduate,大学生,innの意味,brilliantの意味,resumeの意味,1,Section 31 vocabulary
414,31,roast,roastの意味,芸術家,絶えず,口頭の,1,Section 31 vocabulary
415,31,deliver,deliverの意味,脅威,contraryの意味,empathyの意味,1,Section 31 vocabulary
416,31,distribute,distributeの意味,conceiveの意味,germの意味,好きで,1,Section 31 vocabulary
417,31,grave,graveの意味,障害,pursueの意味,成績/等級,1,Section 31 vocabulary
418,31,inch,inchの意味,restoreの意味,interiorの意味,追加,1,Section 31 vocabulary
419,31,individual,個人の/個人,hemisphereの意味,健康,infinitelyの意味,1,Section 31 vocabulary
420,31,company,会社/仲間,unlockの意味,attemptの意味,corporateの意味,1,Section 31 vocabulary
421,32,dialect,方言,commissionの意味,soreの意味,scratchの意味,1,Section 32 vocabulary
422,32,extend,extendの意味,delicateの意味,取り消す,扱う・治療する,1,Section 32 vocabulary
423,32,explore,探検する,案内する/案内人,adjacentの意味,replaceの意味,1,Section 32 vocabulary
424,32,derive,由来する,internetの意味,disciplineの意味,shelterの意味,1,Section 32 vocabulary
425,32,adore,adoreの意味,rebelの意味,後を追う,手段,1,Section 32 vocabulary
426,32,adorable,adorableの意味,illustrationの意味,hemisphereの意味,隠れる/隠す,1,Section 32 vocabulary
427,32,author,authorの意味,王国,非難する,購入する,1,Section 32 vocabulary
428,32,pajamas,pajamasの意味,増加する,weightの意味,認識,1,Section 32 vocabulary
429,32,pillow,pillowの意味,contributeの意味,cheatの意味,industryの意味,1,Section 32 vocabulary
430,32,exhausted,exhaustedの意味,utterの意味,potentialの意味,pursueの意味,1,Section 32 vocabulary
431,32,principal,principalの意味,かなり,ウイルス,closelyの意味,1,Section 32 vocabulary
432,32,leadership,leadershipの意味,innの意味,burstの意味,安全な・確保する,1,Section 32 vocabulary
433,32,pursue,pursueの意味,renewの意味,要求する,genuineの意味,1,Section 32 vocabulary
434,32,pretend,pretendの意味,nextの意味,予備の/空いている,rangeの意味,1,Section 32 vocabulary
435,33,rare,珍しい,最新の/最も遅く,riskの意味,standの意味,1,Section 33 vocabulary
436,33,genetic,geneticの意味,資金,subjectの意味,illustrationの意味,1,Section 33 vocabulary
437,33,regular,定期的な,出発する,secretlyの意味,役に立つ,1,Section 33 vocabulary
438,33,restore,restoreの意味,countlessの意味,equivalentの意味,scarの意味,1,Section 33 vocabulary
439,33,gate,門,forkの意味,予算,brieflyの意味,1,Section 33 vocabulary
440,33,gape,gapeの意味,worthの意味,temporaryの意味,消化する,1,Section 33 vocabulary
441,33,slip,slipの意味,裕福な,発表する,economicsの意味,1,Section 33 vocabulary
442,33,spare,予備の/空いている,社会,罰する,dimensionの意味,1,Section 33 vocabulary
443,33,grind,grindの意味,傾く,異なる,adequateの意味,1,Section 33 vocabulary
444,33,relieve,relieveの意味,狩る,ため息をつく,部分的な,1,Section 33 vocabulary
445,33,debate,議論する/討論,endlessの意味,結合する,定義する,1,Section 33 vocabulary
446,33,quality,質,現在,案内する/案内人,deadlineの意味,1,Section 33 vocabulary
447,33,pause,pauseの意味,massageの意味,犠牲・通行料,poetの意味,1,Section 33 vocabulary
448,33,potential,potentialの意味,mudの意味,hostの意味,ritualの意味,1,Section 33 vocabulary
449,33,shift,shiftの意味,educateの意味,情熱,emphasizeの意味,1,Section 33 vocabulary
450,34,ignore,無視する,geneticの意味,shiftの意味,一般的な,1,Section 34 vocabulary
451,34,miss,missの意味,欠点・責任,選ぶ,裁判官,1,Section 34 vocabulary
452,34,abandon,abandonの意味,commissionの意味,systemの意味,neverthelessの意味,1,Section 34 vocabulary
453,34,neglect,neglectの意味,社会の,intellectualの意味,大学生,1,Section 34 vocabulary
454,34,mend,mendの意味,あいまいな,aboardの意味,許可する,1,Section 34 vocabulary
455,34,quiet,静かな,ironの意味,wanderの意味,accomplishの意味,1,Section 34 vocabulary
456,34,whisper,whisperの意味,改善する,accumulateの意味,余裕がある,1,Section 34 vocabulary
457,34,ability,能力,個人的な,endlessの意味,tackleの意味,1,Section 34 vocabulary
458,34,capacity,capacityの意味,影響を与える,slotの意味,いくぶん,1,Section 34 vocabulary
459,34,capable,能力がある,floatの意味,graveの意味,sensitiveの意味,1,Section 34 vocabulary
460,34,damage,damageの意味,健康,燃料,避けられない,1,Section 34 vocabulary
461,34,injury,injuryの意味,accomplishの意味,emissionの意味,sphereの意味,1,Section 34 vocabulary
462,34,scar,scarの意味,internetの意味,standの意味,playの意味,1,Section 34 vocabulary
463,34,fragile,fragileの意味,epidemicの意味,謙虚な,swingの意味,1,Section 34 vocabulary
464,34,delicate,delicateの意味,distributeの意味,impressionの意味,便利な,1,Section 34 vocabulary
465,35,investigate,investigateの意味,人口,availableの意味,installの意味,1,Section 35 vocabulary
466,35,article,記事,countrysideの意味,resortの意味,文明,1,Section 35 vocabulary
467,35,observe,観察する/守る,sensibleの意味,machineの意味,眉,1,Section 35 vocabulary
468,35,active,activeの意味,召使い,collectiveの意味,効果的な,1,Section 35 vocabulary
469,35,conclude,concludeの意味,transmitの意味,installの意味,祖先,1,Section 35 vocabulary
470,35,summarize,summarizeの意味,figureの意味,休む・残り,worthの意味,1,Section 35 vocabulary
471,35,object,objectの意味,engineの意味,通過する,soldierの意味,1,Section 35 vocabulary
472,35,attack,攻撃,会社/仲間,排他的な,trialの意味,1,Section 35 vocabulary
473,35,invasion,invasionの意味,shortlyの意味,状態,predictionの意味,1,Section 35 vocabulary
474,35,issue,issueの意味,profileの意味,discloseの意味,守る,1,Section 35 vocabulary
475,35,descendant,子孫,outweighの意味,restoreの意味,classicの意味,1,Section 35 vocabulary
476,35,offspring,offspringの意味,accumulateの意味,swingの意味,theoryの意味,1,Section 35 vocabulary
477,35,center,centerの意味,埋める,brieflyの意味,専門家,1,Section 35 vocabulary
478,35,core,coreの意味,通訳する/解釈する,不確かな,供給する,1,Section 35 vocabulary
479,35,edge,edgeの意味,健康,頼む,activeの意味,1,Section 35 vocabulary
480,35,tip,tipの意味,出席する,modificationの意味,anticipateの意味,1,Section 35 vocabulary
481,35,balance,balanceの意味,deadlineの意味,comedyの意味,定義する,1,Section 35 vocabulary
482,35,tough,たくましい/難しい,健康な,reverseの意味,spontaneouslyの意味,1,Section 35 vocabulary
483,35,firm,firmの意味,embarkの意味,rigidの意味,criterionの意味,1,Section 35 vocabulary
484,35,rigid,rigidの意味,curveの意味,lovelyの意味,adoreの意味,1,Section 35 vocabulary
485,35,freedom,freedomの意味,dilemmaの意味,adoreの意味,resumeの意味,1,Section 35 vocabulary
486,35,cast,castの意味,freedomの意味,somehowの意味,マスメディア,1,Section 35 vocabulary
487,36,donate,donateの意味,directlyの意味,芸術家,問題・物質,1,Section 36 vocabulary
488,36,media,マスメディア,専門家,攻撃,購入する,1,Section 36 vocabulary
489,36,address,addressの意味,gapeの意味,rangeの意味,stainの意味,1,Section 36 vocabulary
490,36,tackle,tackleの意味,medievalの意味,あいまいな,費用,1,Section 36 vocabulary
491,36,harassment,harassmentの意味,芸術家,管理する,orbitの意味,1,Section 36 vocabulary
492,36,introduce,紹介する,前の,分ける,limitationの意味,1,Section 36 vocabulary
493,36,insert,insertの意味,utterの意味,assignの意味,calculationの意味,1,Section 36 vocabulary
494,36,install,installの意味,intentionの意味,範囲,tragicの意味,1,Section 36 vocabulary
495,36,attach,attachの意味,convertの意味,consistentの意味,比較できる,1,Section 36 vocabulary
496,36,strict,厳しい,obligeの意味,designationの意味,犠牲・通行料,1,Section 36 vocabulary
497,36,belong,所属している,回転/革命,outweighの意味,consistentの意味,1,Section 36 vocabulary
498,36,bully,bullyの意味,場面,solveの意味,attributeの意味,1,Section 36 vocabulary
499,36,harm,harmの意味,representの意味,研究者,composeの意味,1,Section 36 vocabulary
500,36,deliberately,deliberatelyの意味,〜もまたない,古代の,比較する,1,Section 36 vocabulary
501,36,dimension,dimensionの意味,期間,アルコール,必要な,1,Section 36 vocabulary
502,36,truth,真実,自信がある,示す,深く,1,Section 36 vocabulary
503,36,receive,受け取る,gridの意味,grantの意味,mediterraneanの意味,1,Section 36 vocabulary
504,36,impression,impressionの意味,記録する,植物,到着する,1,Section 36 vocabulary
505,36,acquaintance,acquaintanceの意味,便利な,真実,bruteの意味,1,Section 36 vocabulary
506,36,lottery,lotteryの意味,settleの意味,practicallyの意味,効率的な,1,Section 36 vocabulary
507,36,purchase,購入する,上げる・育てる,文明,障害,1,Section 36 vocabulary
508,36,subscribe,subscribeの意味,従う,ほのめかす,admireの意味,1,Section 36 vocabulary
509,37,candidate,候補者,自信がある,economicalの意味,authenticの意味,1,Section 37 vocabulary
510,37,communication,communicationの意味,古代の,後を追う,退ける,1,Section 37 vocabulary
511,37,supporter,supporterの意味,終わり,完成させる,生み出す,1,Section 37 vocabulary
512,37,voter,voterの意味,affordableの意味,routinelyの意味,abandonの意味,1,Section 37 vocabulary
513,37,hopeful,hopefulの意味,言葉の,好きで,dataの意味,1,Section 37 vocabulary
514,37,cure,治療する,regionの意味,unknownの意味,比較できる,1,Section 37 vocabulary
515,37,corporate,corporateの意味,排他的な,sailの意味,公の/一般の人,1,Section 37 vocabulary
516,38,agile,agileの意味,毒,輸出する,cycleの意味,1,Section 38 vocabulary
517,38,assert,assertの意味,割合,sympathyの意味,すばらしい,1,Section 38 vocabulary
518,38,deadline,deadlineの意味,支配する,detectの意味,開催する・持つ,1,Section 38 vocabulary
519,38,click,clickの意味,countlessの意味,現代の,hemisphereの意味,1,Section 38 vocabulary
520,38,account,説明・口座,hemisphereの意味,sensibleの意味,activeの意味,1,Section 38 vocabulary
521,38,accurate,accurateの意味,afterwardsの意味,neverthelessの意味,chiefの意味,1,Section 38 vocabulary
522,38,responsible,責任がある,possiblyの意味,detectiveの意味,追加,1,Section 38 vocabulary
523,38,dilemma,dilemmaの意味,outputの意味,上げる・育てる,adequateの意味,1,Section 38 vocabulary
524,38,blame,非難する,geneticの意味,obesityの意味,enormousの意味,1,Section 38 vocabulary
525,38,spread,広がる/広げる,mostlyの意味,slipの意味,meditationの意味,1,Section 38 vocabulary
526,38,emission,emissionの意味,toolの意味,worthの意味,automobileの意味,1,Section 38 vocabulary
527,38,sincere,sincereの意味,能力がある,いくぶん,educationalの意味,1,Section 38 vocabulary
528,39,confident,自信がある,疑わしい,rigidの意味,counterの意味,1,Section 39 vocabulary
529,39,contrary,contraryの意味,packの意味,結合する,collectiveの意味,1,Section 39 vocabulary
530,39,paradox,paradoxの意味,gapeの意味,pretendの意味,従う,1,Section 39 vocabulary
531,39,discrimination,差別,発生,underlineの意味,countlessの意味,1,Section 39 vocabulary
532,39,surprisingly,surprisinglyの意味,生き残る,医学の,assembleの意味,1,Section 39 vocabulary
533,39,classic,classicの意味,すばらしい,hopefulの意味,evaporateの意味,1,Section 39 vocabulary
534,39,currently,現在,spanの意味,scentの意味,dominantの意味,1,Section 39 vocabulary
535,39,threat,脅威,embarkの意味,deliberatelyの意味,tinyの意味,1,Section 39 vocabulary
536,39,oppose,opposeの意味,怒らせる,大学生,出席する,1,Section 39 vocabulary
537,39,occasionally,時々,中心的な,謎,issueの意味,1,Section 39 vocabulary
538,39,infinitely,infinitelyの意味,過去の,あいまいな,riskの意味,1,Section 39 vocabulary
539,40,respond,反応する,livelihoodの意味,調査,分ける,1,Section 40 vocabulary
540,40,reply,replyの意味,sufficientの意味,技術,すばらしい,1,Section 40 vocabulary
541,40,correspond,correspondの意味,alternativeの意味,displaceの意味,mendの意味,1,Section 40 vocabulary
542,40,directly,directlyの意味,器具/楽器,implicitの意味,生態学,1,Section 40 vocabulary
543,40,concept,conceptの意味,adventureの意味,上げる・育てる,systemの意味,1,Section 40 vocabulary
544,40,region,regionの意味,完成させる,社会,肝臓,1,Section 40 vocabulary
545,40,refer,referの意味,守る,tackleの意味,deliverの意味,1,Section 40 vocabulary
546,40,essentially,essentiallyの意味,感染させる,extendの意味,profileの意味,1,Section 40 vocabulary
547,40,indispensable,indispensableの意味,影響を与える,diagnoseの意味,大気,1,Section 40 vocabulary
548,41,maintain,維持する/主張する,根,消化する,worthの意味,1,Section 41 vocabulary
549,41,risk,riskの意味,pajamasの意味,tackleの意味,怒らせる,1,Section 41 vocabulary
550,41,system,systemの意味,祖先,dampの意味,専門家,1,Section 41 vocabulary
551,41,anticipate,anticipateの意味,intentionの意味,commandの意味,大学生,1,Section 41 vocabulary
552,41,financial,財政の,王国,levelの意味,ゆるい,1,Section 41 vocabulary
553,41,decline,declineの意味,remedyの意味,差別,前提,1,Section 41 vocabulary
554,41,meaning,meaningの意味,予備の/空いている,endlessの意味,conceiveの意味,1,Section 41 vocabulary
555,41,potential,potentialの意味,knightの意味,専門家,districtの意味,1,Section 41 vocabulary
556,41,temperature,気温,宗教,環境の,祖先,1,Section 41 vocabulary
557,41,approximately,approximatelyの意味,深い悲しみ,信用・功績,ポケット,1,Section 41 vocabulary
558,41,sweat,汗/汗をかく,性,dominantの意味,guidelineの意味,1,Section 41 vocabulary
559,42,approach,近づく,社会の,tokenの意味,いらだたせる,1,Section 42 vocabulary
560,42,meanwhile,その間に,sensibleの意味,collectiveの意味,生き残る,1,Section 42 vocabulary
561,42,mobile,mobileの意味,似ている,conflictの意味,増加する,1,Section 42 vocabulary
562,42,community,地域社会/共同体,驚かせる,反対する,発見する,1,Section 42 vocabulary
563,42,implement,implementの意味,支える,あえて〜する,過去の,1,Section 42 vocabulary
564,42,machine,machineの意味,〜だけれども,差別,一体にする,1,Section 42 vocabulary
565,42,adopt,採用する,比率,生み出す,あえて〜する,1,Section 42 vocabulary
566,42,foster,fosterの意味,routinelyの意味,roastの意味,pajamasの意味,1,Section 42 vocabulary
567,42,scheme,schemeの意味,支配する,outputの意味,failureの意味,1,Section 42 vocabulary
568,42,improve,改善する,issueの意味,predictionの意味,sophisticatedの意味,1,Section 42 vocabulary
569,42,ecology,生態学,怒った,ceilingの意味,confrontの意味,1,Section 42 vocabulary
570,42,ecosystem,ecosystemの意味,何もない,紹介する,dataの意味,1,Section 42 vocabulary
571,43,nearby,近くの/近くに,economicsの意味,frequentの意味,consistentの意味,1,Section 43 vocabulary
572,43,guide,案内する/案内人,bullyの意味,sequenceの意味,紹介する,1,Section 43 vocabulary
573,43,probably,おそらく,milestoneの意味,dominantの意味,seriesの意味,1,Section 43 vocabulary
574,43,individual,個人の/個人,可能な,関係,観察する/守る,1,Section 43 vocabulary
575,43,birth,誕生,逃れる,地球規模の,luggageの意味,1,Section 43 vocabulary
576,43,observation,observationの意味,talentの意味,バレエ,宮殿,1,Section 43 vocabulary
577,43,massage,massageの意味,前の,基礎,mudの意味,1,Section 43 vocabulary
578,43,phrase,phraseの意味,狩る,epidemicの意味,古代の,1,Section 43 vocabulary
579,44,atmosphere,大気,feedingの意味,怒った,必要な,1,Section 44 vocabulary
580,44,orbit,orbitの意味,中心的な,worthの意味,insertの意味,1,Section 44 vocabulary
581,44,roar,roarの意味,眉,epidemicの意味,emergeの意味,1,Section 44 vocabulary
582,44,scream,叫ぶ,modifyの意味,assignの意味,比較できる,1,Section 44 vocabulary
583,44,engine,engineの意味,medievalの意味,weightの意味,trivialの意味,1,Section 44 vocabulary
584,44,particle,particleの意味,empathyの意味,種,driftの意味,1,Section 44 vocabulary
585,44,essential,不可欠の,confrontの意味,scratchの意味,社会の,1,Section 44 vocabulary
586,44,indispensable,indispensableの意味,receptionの意味,財政の,vividの意味,1,Section 44 vocabulary
587,44,closely,closelyの意味,接触,graduallyの意味,群衆,1,Section 44 vocabulary
588,44,isolated,isolatedの意味,災害,特有の,implicitの意味,1,Section 44 vocabulary
589,44,symbol,symbolの意味,distressの意味,medievalの意味,countlessの意味,1,Section 44 vocabulary
590,44,artificial,artificialの意味,cycleの意味,行動,電極,1,Section 44 vocabulary
591,44,relation,relationの意味,方言,feedingの意味,rebelの意味,1,Section 44 vocabulary
592,44,rhythm,rhythmの意味,machineの意味,fictionの意味,所属している,1,Section 44 vocabulary
593,44,origin,起源,surprisinglyの意味,literaryの意味,主張する,1,Section 44 vocabulary
594,45,crucial,crucialの意味,旅行する,避けられない,germの意味,1,Section 45 vocabulary
595,45,vital,生命の/重要な,educateの意味,民族の,許可する,1,Section 45 vocabulary
596,45,suffer,苦しむ,crucialの意味,人口,体,1,Section 45 vocabulary
597,45,triumph,triumphの意味,直接の,普通の,esteemの意味,1,Section 45 vocabulary
598,45,hunger,飢え,crucialの意味,ritualの意味,親密な,1,Section 45 vocabulary
599,45,represent,representの意味,健康,instantlyの意味,workforceの意味,1,Section 45 vocabulary
600,45,symbolic,symbolicの意味,inchの意味,bruteの意味,harmの意味,1,Section 45 vocabulary
601,45,compose,composeの意味,費やす,bruteの意味,neverthelessの意味,1,Section 45 vocabulary
602,45,illustration,illustrationの意味,photographの意味,processの意味,stabilityの意味,1,Section 45 vocabulary
603,45,agent,agentの意味,効率的な,期間,prosperityの意味,1,Section 45 vocabulary
604,45,oppose,opposeの意味,覚えている,utterlyの意味,涙,1,Section 45 vocabulary
605,45,particle,particleの意味,sympathyの意味,presentの意味,exerciseの意味,1,Section 45 vocabulary
606,45,family,familyの意味,最新の/最も遅く,即時の,beautyの意味,1,Section 45 vocabulary
607,45,relative,親戚,休む・残り,sophisticatedの意味,phraseの意味,1,Section 45 vocabulary
608,45,observer,observerの意味,障害,extremelyの意味,meditationの意味,1,Section 45 vocabulary
609,46,regulation,regulationの意味,治療する,innerの意味,analysisの意味,1,Section 46 vocabulary
610,46,constantly,絶えず,進歩,sophisticatedの意味,driftの意味,1,Section 46 vocabulary
611,46,consistent,consistentの意味,結びつける,adjacentの意味,trivialの意味,1,Section 46 vocabulary
612,46,regular,定期的な,罰,反応する,regionの意味,1,Section 46 vocabulary
613,46,path,pathの意味,habitatの意味,逮捕する,feedbackの意味,1,Section 46 vocabulary
614,46,pile,pileの意味,artificialの意味,signalの意味,navigateの意味,1,Section 46 vocabulary
615,46,promote,促進する,実行する,茎・由来する,edgeの意味,1,Section 46 vocabulary
616,46,diffuse,diffuseの意味,健康な,減少する,分ける,1,Section 46 vocabulary
617,46,attach,attachの意味,fragileの意味,routinelyの意味,費用,1,Section 46 vocabulary
618,46,symbolic,symbolicの意味,rangeの意味,feedbackの意味,mendの意味,1,Section 46 vocabulary
619,47,depend,頼る,高価な,fellowの意味,recallの意味,1,Section 47 vocabulary
620,47,nevertheless,neverthelessの意味,dawnの意味,〜だけれども,mudの意味,1,Section 47 vocabulary
621,47,survive,生き残る,上がる,stainの意味,同意,1,Section 47 vocabulary
622,47,primarily,primarilyの意味,厳しい,差別,記事,1,Section 47 vocabulary
623,47,host,hostの意味,rebelの意味,感情,merelyの意味,1,Section 47 vocabulary
624,47,merge,mergeの意味,foundationの意味,ごみ,deliverの意味,1,Section 47 vocabulary
625,47,bond,bondの意味,deadlineの意味,tipの意味,perspectiveの意味,1,Section 47 vocabulary
626,47,modify,modifyの意味,味,hostの意味,最新の/最も遅く,1,Section 47 vocabulary
627,47,individual,個人の/個人,免疫のある,fosterの意味,gapeの意味,1,Section 47 vocabulary
628,47,competence,competenceの意味,許可する,調査,不可欠の,1,Section 47 vocabulary
629,47,potential,potentialの意味,専門知識,記録する,bondの意味,1,Section 47 vocabulary
630,48,level,levelの意味,口頭の,authenticの意味,すばらしい,1,Section 48 vocabulary
631,48,altitude,altitudeの意味,assumeの意味,correspondの意味,bondの意味,1,Section 48 vocabulary
632,48,failure,failureの意味,tinyの意味,pajamasの意味,disciplineの意味,1,Section 48 vocabulary
633,48,overlook,overlookの意味,principalの意味,不可欠の,observationの意味,1,Section 48 vocabulary
634,48,stroke,strokeの意味,反応する,artificialの意味,ほのめかす,1,Section 48 vocabulary
635,48,total,totalの意味,親密な,handfulの意味,familyの意味,1,Section 48 vocabulary
636,48,report,報告する/報告,crossの意味,役割,逃れる,1,Section 48 vocabulary
637,48,register,registerの意味,比較できる,不確かな,ポンプ,1,Section 48 vocabulary
